"","GeneID","log2FoldChange"
"2228","FBgn0038260",0.477559635886491
"2229","FBgn0013987",0.477500856241973
"2230","FBgn0037723",0.477101338173427
"2231","FBgn0082980",0.476679570978469
"2232","FBgn0032682",0.476140176269706
"2233","FBgn0029722",0.476037482871317
"2234","FBgn0033557",0.475532284689579
"2235","FBgn0039315",0.47525151401933
"2236","FBgn0034104",0.475221003461392
"2237","FBgn0040600",0.475043568721451
"2238","FBgn0029748",0.474670268932302
"2239","FBgn0051015",0.474670268932302
"2240","FBgn0033391",0.474558270107293
"2241","FBgn0261788",0.474314842814766
"2242","FBgn0261822",0.473997001238787
"2243","FBgn0019938",0.473528735865703
"2244","FBgn0028894",0.473226158397902
"2245","FBgn0010425",0.47283132751827
"2246","FBgn0033469",0.47283132751827
"2247","FBgn0038052",0.47283132751827
"2248","FBgn0035167",0.472811639348039
"2249","FBgn0051687",0.472245277772321
"2250","FBgn0027535",0.471876940568629
"2251","FBgn0035287",0.471778236788803
"2252","FBgn0028401",0.471749143743663
"2253","FBgn0034611",0.471649698494883
"2254","FBgn0038146",0.471579790264111
"2255","FBgn0037685",0.471238195619479
"2256","FBgn0263836",0.471146679653756
"2257","FBgn0034436",0.470695067461277
"2258","FBgn0038188",0.470538191799091
"2259","FBgn0028343",0.469818521759321
"2260","FBgn0033088",0.469235585945288
"2261","FBgn0043575",0.469213579847272
"2262","FBgn0039101",0.469062005812349
"2263","FBgn0037350",0.468745125518363
"2264","FBgn0004436",0.468406486159021
"2265","FBgn0037979",0.468079844633817
"2266","FBgn0261258",0.46795136268045
"2267","FBgn0037906",0.467720170762791
"2268","FBgn0051663",0.467640165491672
"2269","FBgn0030000",0.467210395166786
"2270","FBgn0037917",0.467132736801631
"2271","FBgn0031623",0.467118828245637
"2272","FBgn0032296",0.467104408837984
"2273","FBgn0261618",0.466598691858095
"2274","FBgn0031494",0.466502215500015
"2275","FBgn0010097",0.466466892181095
"2276","FBgn0036093",0.466312447010242
"2277","FBgn0038690",0.466312447010242
"2278","FBgn0039398",0.466312447010242
"2279","FBgn0042146",0.466312447010242
"2280","FBgn0050181",0.466312447010242
"2281","FBgn0263484",0.466312447010242
"2282","FBgn0033988",0.466052562408965
"2283","FBgn0037960",0.465841185681613
"2284","FBgn0042106",0.465721236773419
"2285","FBgn0032783",0.465399169977734
"2286","FBgn0037231",0.465107293226453
"2287","FBgn0050349",0.464871313156001
"2288","FBgn0036187",0.464658485507188
"2289","FBgn0052485",0.464394129198768
"2290","FBgn0038376",0.464152342977807
"2291","FBgn0086681",0.464008055668533
"2292","FBgn0039801",0.463583531449432
"2293","FBgn0263769",0.463583531449432
"2294","FBgn0017429",0.463449934486792
"2295","FBgn0038854",0.46339711757472
"2296","FBgn0037143",0.463349168887084
"2297","FBgn0028899",0.462635542912282
"2298","FBgn0015925",0.462406365943968
"2299","FBgn0027657",0.461892943949132
"2300","FBgn0029809",0.461347906693508
"2301","FBgn0032647",0.461347906693508
"2302","FBgn0035598",0.461347906693508
"2303","FBgn0037248",0.461337024157889
"2304","FBgn0020545",0.460868748506159
"2305","FBgn0034329",0.460514097102457
"2306","FBgn0036448",0.460506587878852
"2307","FBgn0023534",0.4604049078904
"2308","FBgn0034062",0.460245887391921
"2309","FBgn0040260",0.459705258862057
"2310","FBgn0030061",0.459351026697248
"2311","FBgn0030080",0.459097214545736
"2312","FBgn0021764",0.458851448801238
"2313","FBgn0029504",0.458802405044597
"2314","FBgn0034853",0.458544890340061
"2315","FBgn0262681",0.458505897533219
"2316","FBgn0038582",0.458473996579764
"2317","FBgn0037230",0.458059365419816
"2318","FBgn0019952",0.45801961489893
"2319","FBgn0010407",0.45755728412385
"2320","FBgn0262530",0.457408531031086
"2321","FBgn0028480",0.457394962357321
"2322","FBgn0034528",0.457159739043137
"2323","FBgn0038016",0.456749754505601
"2324","FBgn0036514",0.456345012794297
"2325","FBgn0261286",0.455912132686603
"2326","FBgn0035165",0.455892133774427
"2327","FBgn0034558",0.455714666743888
"2328","FBgn0032006",0.455560763263289
"2329","FBgn0029502",0.455526633247389
"2330","FBgn0039755",0.455443607686678
"2331","FBgn0034073",0.455126267212101
"2332","FBgn0005636",0.454806770354181
"2333","FBgn0053265",0.454765401904456
"2334","FBgn0261338",0.454765401904456
"2335","FBgn0034408",0.454750290218581
"2336","FBgn0030662",0.454659817542941
"2337","FBgn0259789",0.454521030576197
"2338","FBgn0037710",0.454110906490157
"2339","FBgn0038869",0.453828650052131
"2340","FBgn0051121",0.45382456371566
"2341","FBgn0031944",0.453753209601981
"2342","FBgn0085420",0.453603343087706
"2343","FBgn0030529",0.453579605117764
"2344","FBgn0019809",0.453499279246273
"2345","FBgn0037485",0.453376940240687
"2346","FBgn0034961",0.453220271187347
"2347","FBgn0027619",0.452405765655485
"2348","FBgn0050114",0.452265853296277
"2349","FBgn0052027",0.451787131453986
"2350","FBgn0015600",0.451717240113203
"2351","FBgn0030672",0.451276730635488
"2352","FBgn0040080",0.451239975711275
"2353","FBgn0053056",0.451170659999169
"2354","FBgn0039141",0.451123755438461
"2355","FBgn0052351",0.450965231550821
"2356","FBgn0024997",0.450813733213356
"2357","FBgn0035134",0.450813733213356
"2358","FBgn0032013",0.45043830399067
"2359","FBgn0053208",0.449511911591162
"2360","FBgn0030887",0.448932706507757
"2361","FBgn0038679",0.448662683220561
"2362","FBgn0052226",0.448063997505522
"2363","FBgn0041588",0.447694744982114
"2364","FBgn0263321",0.447678507821097
"2365","FBgn0053100",0.447002608596426
"2366","FBgn0261276",0.446733244564979
"2367","FBgn0036892",0.446683861821046
"2368","FBgn0050411",0.446584564529101
"2369","FBgn0033274",0.446549899891831
"2370","FBgn0053505",0.446164296160283
"2371","FBgn0035293",0.445522469872236
"2372","FBgn0000414",0.445043842271744
"2373","FBgn0052423",0.444541992897588
"2374","FBgn0030707",0.443316770781193
"2375","FBgn0033830",0.443316770781193
"2376","FBgn0035196",0.443290419105629
"2377","FBgn0031426",0.44321974016943
"2378","FBgn0259174",0.443028133242173
"2379","FBgn0010173",0.442942772874314
"2380","FBgn0036053",0.442929399463181
"2381","FBgn0032135",0.442912276318161
"2382","FBgn0083949",0.442242941447735
"2383","FBgn0031301",0.4422381562647
"2384","FBgn0032095",0.4422381562647
"2385","FBgn0032636",0.4422381562647
"2386","FBgn0032867",0.4422381562647
"2387","FBgn0034871",0.4422381562647
"2388","FBgn0035626",0.4422381562647
"2389","FBgn0051870",0.4422381562647
"2390","FBgn0260482",0.4422381562647
"2391","FBgn0037489",0.442072417498165
"2392","FBgn0259743",0.441815429215668
"2393","FBgn0029507",0.441781506446454
"2394","FBgn0020372",0.441660030670652
"2395","FBgn0051673",0.44136810965707
"2396","FBgn0030808",0.441143739644549
"2397","FBgn0037536",0.440977890181771
"2398","FBgn0030504",0.440961956190485
"2399","FBgn0039609",0.440740038181661
"2400","FBgn0052568",0.440740038181661
"2401","FBgn0053508",0.440510199356002
"2402","FBgn0260005",0.44014368930583
"2403","FBgn0030481",0.439500317762638
"2404","FBgn0029685",0.439470816592937
"2405","FBgn0037531",0.439434513533472
"2406","FBgn0025382",0.439151845300828
"2407","FBgn0031397",0.439108148726262
"2408","FBgn0005410",0.438964236118125
"2409","FBgn0038275",0.438894100399404
"2410","FBgn0263605",0.438545351606731
"2411","FBgn0031022",0.438484824162412
"2412","FBgn0036812",0.43814149431195
"2413","FBgn0037609",0.438101941954691
"2414","FBgn0003502",0.438079511898566
"2415","FBgn0038942",0.437957637113244
"2416","FBgn0039500",0.437957637113244
"2417","FBgn0053293",0.437800452289182
"2418","FBgn0034987",0.437178808654784
"2419","FBgn0035432",0.436877858034278
"2420","FBgn0035510",0.436645836474188
"2421","FBgn0033422",0.436058550068057
"2422","FBgn0039201",0.436058550068057
"2423","FBgn0052483",0.436058550068057
"2424","FBgn0083042",0.436058550068057
"2425","FBgn0024364",0.435957204979807
"2426","FBgn0051065",0.435584550094131
"2427","FBgn0004581",0.435198018597041
"2428","FBgn0263656",0.435198018597041
"2429","FBgn0024222",0.434972227456038
"2430","FBgn0086912",0.434835949302987
"2431","FBgn0260486",0.434563372501175
"2432","FBgn0037051",0.434518843675142
"2433","FBgn0011569",0.434228669547189
"2434","FBgn0262007",0.434228669547189
"2435","FBgn0016919",0.434180387557475
"2436","FBgn0032781",0.434152543665524
"2437","FBgn0025616",0.433906473997746
"2438","FBgn0085236",0.433906473997746
"2439","FBgn0250904",0.433906473997746
"2440","FBgn0263507",0.433834768242075
"2441","FBgn0051759",0.433761722300225
"2442","FBgn0031115",0.433582824494508
"2443","FBgn0046756",0.433324114191873
"2444","FBgn0044826",0.433227621934353
"2445","FBgn0263745",0.433000868389762
"2446","FBgn0031381",0.432668293070015
"2447","FBgn0044328",0.432253114178197
"2448","FBgn0032646",0.432112136793229
"2449","FBgn0029977",0.43210890839818
"2450","FBgn0250755",0.432100851423172
"2451","FBgn0002652",0.431675129991577
"2452","FBgn0038369",0.431269084078755
"2453","FBgn0039056",0.431096403636022
"2454","FBgn0002543",0.431016743734386
"2455","FBgn0016076",0.430786675446003
"2456","FBgn0037973",0.430617815398331
"2457","FBgn0037949",0.430370389165686
"2458","FBgn0051807",0.430247212816751
"2459","FBgn0003118",0.430206754721356
"2460","FBgn0036333",0.430019593210613
"2461","FBgn0262872",0.429998651619296
"2462","FBgn0034403",0.429561711122506
"2463","FBgn0085813",0.429491983139668
"2464","FBgn0030120",0.428555679741366
"2465","FBgn0038220",0.427869870992
"2466","FBgn0031065",0.427593061202809
"2467","FBgn0086408",0.427292960556332
"2468","FBgn0051161",0.427272625221284
"2469","FBgn0031874",0.426950015153016
"2470","FBgn0263451",0.42643563215227
"2471","FBgn0085417",0.426261887533484
"2472","FBgn0040950",0.426176721137482
"2473","FBgn0036766",0.426060679083402
"2474","FBgn0034266",0.426008750755151
"2475","FBgn0036227",0.425982917868747
"2476","FBgn0026090",0.425590990887164
"2477","FBgn0085243",0.425507609026253
"2478","FBgn0085819",0.42548981134032
"2479","FBgn0035878",0.425450377636137
"2480","FBgn0036124",0.425385034891037
"2481","FBgn0035162",0.425336468584106
"2482","FBgn0040958",0.424944183134166
"2483","FBgn0052529",0.424604987370706
"2484","FBgn0034389",0.424516226403604
"2485","FBgn0025865",0.424080396196751
"2486","FBgn0035393",0.424068944862121
"2487","FBgn0036362",0.424028811078978
"2488","FBgn0030248",0.423948017764473
"2489","FBgn0033661",0.423836331110834
"2490","FBgn0036948",0.423785742929918
"2491","FBgn0001323",0.423780081186904
"2492","FBgn0038643",0.423457739908164
"2493","FBgn0036106",0.423101551248786
"2494","FBgn0052675",0.422674889879764
"2495","FBgn0027088",0.422576046711123
"2496","FBgn0038646",0.422358641946752
"2497","FBgn0025366",0.422294209336162
"2498","FBgn0051496",0.421747566185159
"2499","FBgn0036273",0.421320113695551
"2500","FBgn0036361",0.420893383804868
"2501","FBgn0027780",0.420840658005256
"2502","FBgn0032750",0.420517086551216
"2503","FBgn0036225",0.420455679891094
"2504","FBgn0035766",0.420388779864761
"2505","FBgn0036940",0.419722880293598
"2506","FBgn0037552",0.41938348798584
"2507","FBgn0034224",0.419198960761406
"2508","FBgn0026751",0.419115924012213
"2509","FBgn0038593",0.418784520842609
"2510","FBgn0044872",0.418749509433151
"2511","FBgn0052706",0.418386056893127
"2512","FBgn0085432",0.418266070946716
"2513","FBgn0010041",0.418062059816328
"2514","FBgn0015371",0.417920796724551
"2515","FBgn0001098",0.417573527455245
"2516","FBgn0027621",0.417524679063483
"2517","FBgn0039003",0.417075946042314
"2518","FBgn0037755",0.416923688343
"2519","FBgn0036258",0.416259992961032
"2520","FBgn0034197",0.415612820025286
"2521","FBgn0030878",0.415439590443499
"2522","FBgn0000092",0.414721341036645
"2523","FBgn0052141",0.414461282008068
"2524","FBgn0004462",0.414460735803772
"2525","FBgn0040475",0.414388864116638
"2526","FBgn0035589",0.414378600524272
"2527","FBgn0020647",0.41380236416089
"2528","FBgn0261041",0.413795821499994
"2529","FBgn0013765",0.413570649639127
"2530","FBgn0040735",0.413177633663601
"2531","FBgn0039266",0.413134204452789
"2532","FBgn0032915",0.413034631191297
"2533","FBgn0031450",0.412777749397693
"2534","FBgn0021872",0.412715862117158
"2535","FBgn0031886",0.412472894447987
"2536","FBgn0001247",0.412450703292219
"2537","FBgn0050049",0.412258460165173
"2538","FBgn0261553",0.412084088863295
"2539","FBgn0032620",0.41204484960092
"2540","FBgn0034494",0.411746120429645
"2541","FBgn0042177",0.411350751328088
"2542","FBgn0003996",0.410407569754598
"2543","FBgn0052392",0.410332101818492
"2544","FBgn0010246",0.410329333426596
"2545","FBgn0027329",0.410050563748843
"2546","FBgn0030037",0.410002779866718
"2547","FBgn0086706",0.409947671217563
"2548","FBgn0261550",0.409892664909069
"2549","FBgn0038034",0.409481606069031
"2550","FBgn0002707",0.409411016643672
"2551","FBgn0031392",0.409296002219335
"2552","FBgn0036585",0.409291339380065
"2553","FBgn0034271",0.409263432987101
"2554","FBgn0027296",0.409068807006437
"2555","FBgn0033935",0.408925376138533
"2556","FBgn0032681",0.408920724059433
"2557","FBgn0003046",0.408884741256327
"2558","FBgn0030960",0.408645527134206
"2559","FBgn0040385",0.40863810293228
"2560","FBgn0010926",0.408635201955551
"2561","FBgn0036740",0.40851809611756
"2562","FBgn0262631",0.408469335424101
"2563","FBgn0263344",0.408469335424101
"2564","FBgn0052686",0.408216211646526
"2565","FBgn0025879",0.408189161989297
"2566","FBgn0263234",0.407670629716769
"2567","FBgn0000244",0.407556144286151
"2568","FBgn0039026",0.407451400953174
"2569","FBgn0000042",0.407286490658195
"2570","FBgn0003159",0.407230438391806
"2571","FBgn0032471",0.407153392161279
"2572","FBgn0038526",0.407153392161279
"2573","FBgn0040658",0.406893529360769
"2574","FBgn0032702",0.406512204795558
"2575","FBgn0050466",0.406167183642611
"2576","FBgn0034374",0.406023113826702
"2577","FBgn0086658",0.406023113826702
"2578","FBgn0039188",0.405841711226554
"2579","FBgn0003371",0.405726911361524
"2580","FBgn0012051",0.405525325568029
"2581","FBgn0004687",0.40550195766471
"2582","FBgn0085817",0.405399273495721
"2583","FBgn0034989",0.405180728392568
"2584","FBgn0037848",0.405165076448371
"2585","FBgn0032040",0.404946339834729
"2586","FBgn0032819",0.404816374440286
"2587","FBgn0262560",0.404773224943751
"2588","FBgn0047205",0.404762667581845
"2589","FBgn0000246",0.404759267352078
"2590","FBgn0032660",0.404529566699206
"2591","FBgn0053117",0.404529566699206
"2592","FBgn0261336",0.404529566699206
"2593","FBgn0033686",0.404045759648202
"2594","FBgn0032730",0.40400660447649
"2595","FBgn0016762",0.403921494239065
"2596","FBgn0259242",0.403569231666704
"2597","FBgn0038057",0.402688693978214
"2598","FBgn0034117",0.402477193076654
"2599","FBgn0037137",0.402290666272381
"2600","FBgn0051809",0.401792126227157
"2601","FBgn0023091",0.401282907850135
"2602","FBgn0262529",0.401282907850135
"2603","FBgn0085459",0.400786625273023
"2604","FBgn0030520",0.400758452096685
"2605","FBgn0036352",0.400619753676867
"2606","FBgn0003747",0.400568911054763
"2607","FBgn0050355",0.400481495175345
"2608","FBgn0263468",0.400481495175345
"2609","FBgn0035620",0.400340467103119
"2610","FBgn0031091",0.399965713648906
"2611","FBgn0031676",0.399813520689207
"2612","FBgn0004698",0.39945083933726
"2613","FBgn0030006",0.399166847592372
"2614","FBgn0035498",0.398802611643377
"2615","FBgn0053958",0.398638370315522
"2616","FBgn0085323",0.398638370315522
"2617","FBgn0035871",0.398502225770773
"2618","FBgn0036194",0.398211436987478
"2619","FBgn0020251",0.39794336607763
"2620","FBgn0029830",0.397511498672281
"2621","FBgn0021874",0.397439330048294
"2622","FBgn0000579",0.396520853462991
"2623","FBgn0033845",0.396403116662483
"2624","FBgn0261085",0.396398079003738
"2625","FBgn0261535",0.395397694366244
"2626","FBgn0031836",0.395049854816882
"2627","FBgn0027560",0.394755653254993
"2628","FBgn0038149",0.394597699158599
"2629","FBgn0053509",0.394491813145798
"2630","FBgn0262468",0.394173471367695
"2631","FBgn0263980",0.394011944923567
"2632","FBgn0086078",0.393900566769207
"2633","FBgn0031497",0.393345844171064
"2634","FBgn0036962",0.392798948808176
"2635","FBgn0000083",0.392438492486749
"2636","FBgn0011723",0.392435574200323
"2637","FBgn0030952",0.392435574200323
"2638","FBgn0031859",0.392435574200323
"2639","FBgn0036348",0.392435574200323
"2640","FBgn0038918",0.392435574200323
"2641","FBgn0040696",0.392435574200323
"2642","FBgn0083016",0.392435574200323
"2643","FBgn0021760",0.39200204360931
"2644","FBgn0039069",0.391577755462543
"2645","FBgn0037232",0.391409251872356
"2646","FBgn0038880",0.391392691965703
"2647","FBgn0035131",0.391284522649439
"2648","FBgn0037549",0.391152179646411
"2649","FBgn0085793",0.39081378085866
"2650","FBgn0039927",0.390730295888814
"2651","FBgn0034154",0.390646049425104
"2652","FBgn0003257",0.390602560285101
"2653","FBgn0003499",0.390190117309768
"2654","FBgn0264078",0.38947700917988
"2655","FBgn0038540",0.389445493738911
"2656","FBgn0036689",0.389121905198938
"2657","FBgn0035578",0.388972930271227
"2658","FBgn0039867",0.388943415196017
"2659","FBgn0263748",0.388666127268429
"2660","FBgn0035879",0.388013515653023
"2661","FBgn0032408",0.387768430860406
"2662","FBgn0000578",0.387751466030286
"2663","FBgn0037810",0.387736126616468
"2664","FBgn0032701",0.387394846541674
"2665","FBgn0026878",0.386992175333938
"2666","FBgn0031051",0.38648640291658
"2667","FBgn0015527",0.386395156577558
"2668","FBgn0063387",0.38629552715259
"2669","FBgn0038964",0.386060037841226
"2670","FBgn0004449",0.385900121128858
"2671","FBgn0040333",0.384663289731982
"2672","FBgn0015589",0.384439078261783
"2673","FBgn0026313",0.384303355595098
"2674","FBgn0264475",0.384164196667823
"2675","FBgn0052783",0.383653457603585
"2676","FBgn0023507",0.383465289203579
"2677","FBgn0027550",0.383384382459078
"2678","FBgn0027339",0.383146749199132
"2679","FBgn0051156",0.382988681199207
"2680","FBgn0024556",0.382926139867244
"2681","FBgn0042126",0.3821463859923
"2682","FBgn0264081",0.381838258352208
"2683","FBgn0034691",0.381565513485894
"2684","FBgn0036977",0.381479040596185
"2685","FBgn0040309",0.381375440073464
"2686","FBgn0030437",0.381207322621902
"2687","FBgn0030877",0.38099249906024
"2688","FBgn0030195",0.380942590898656
"2689","FBgn0034360",0.380775347235952
"2690","FBgn0030108",0.380685471477179
"2691","FBgn0036022",0.380685471477179
"2692","FBgn0042131",0.380685471477179
"2693","FBgn0053632",0.380685471477179
"2694","FBgn0032590",0.380401403714278
"2695","FBgn0052814",0.380401403714278
"2696","FBgn0034307",0.379807365099861
"2697","FBgn0031571",0.379372244342328
"2698","FBgn0005626",0.379359887094944
"2699","FBgn0034734",0.379255953075059
"2700","FBgn0000071",0.378752931774124
"2701","FBgn0035267",0.378711875193316
"2702","FBgn0262364",0.378147536622344
"2703","FBgn0039492",0.377967611783126
"2704","FBgn0038366",0.376966898628072
"2705","FBgn0021750",0.376820095840423
"2706","FBgn0037751",0.376630998034773
"2707","FBgn0259112",0.376618567650132
"2708","FBgn0052082",0.376391063318536
"2709","FBgn0003391",0.375839005670177
"2710","FBgn0031674",0.375381185512766
"2711","FBgn0038487",0.375381185512766
"2712","FBgn0261805",0.375381185512766
"2713","FBgn0034539",0.375170777710868
"2714","FBgn0259240",0.374872088942031
"2715","FBgn0051961",0.374388774558404
"2716","FBgn0035772",0.374228843347698
"2717","FBgn0028552",0.374038306540953
"2718","FBgn0037943",0.374012780047715
"2719","FBgn0038968",0.373953559110205
"2720","FBgn0086708",0.37372190215598
"2721","FBgn0039858",0.373530975195364
"2722","FBgn0086679",0.373470696811926
"2723","FBgn0031399",0.372919231443103
"2724","FBgn0031631",0.372060436267418
"2725","FBgn0010258",0.371956610606339
"2726","FBgn0037435",0.371866569414535
"2727","FBgn0015553",0.37180920474171
"2728","FBgn0261574",0.371641637949845
"2729","FBgn0017590",0.371556558554316
"2730","FBgn0003656",0.371549609768902
"2731","FBgn0033752",0.371388091515606
"2732","FBgn0031286",0.371098591338182
"2733","FBgn0035649",0.370959977414815
"2734","FBgn0010278",0.37051935925942
"2735","FBgn0005558",0.370285296959843
"2736","FBgn0263740",0.370214294514603
"2737","FBgn0030758",0.369709573758045
"2738","FBgn0034071",0.369633087207152
"2739","FBgn0026576",0.369367969181667
"2740","FBgn0001219",0.369259086845086
"2741","FBgn0038223",0.368404688784809
"2742","FBgn0263987",0.368246966057224
"2743","FBgn0035524",0.368213816833403
"2744","FBgn0030668",0.368091339608877
"2745","FBgn0033868",0.367974641280728
"2746","FBgn0262975",0.36796162551115
"2747","FBgn0023395",0.367876729549935
"2748","FBgn0015000",0.367839701312822
"2749","FBgn0037073",0.367755956131254
"2750","FBgn0263241",0.367187634237529
"2751","FBgn0039631",0.366926093827137
"2752","FBgn0026401",0.366922449377568
"2753","FBgn0064766",0.36659603297019
"2754","FBgn0035696",0.366140870279788
"2755","FBgn0037115",0.365747957695902
"2756","FBgn0050502",0.365644916386061
"2757","FBgn0033997",0.365593983200308
"2758","FBgn0052418",0.365593416908134
"2759","FBgn0029825",0.365513807516812
"2760","FBgn0039387",0.365087461804133
"2761","FBgn0050289",0.365087461804133
"2762","FBgn0010620",0.364930819637814
"2763","FBgn0260456",0.364894053543065
"2764","FBgn0033038",0.364833831656856
"2765","FBgn0052647",0.364495662010711
"2766","FBgn0021895",0.364141749897331
"2767","FBgn0039488",0.363872878902013
"2768","FBgn0032805",0.363250374535661
"2769","FBgn0025391",0.363240425153645
"2770","FBgn0011638",0.363168306993187
"2771","FBgn0030799",0.363125196779291
"2772","FBgn0026189",0.362830448041623
"2773","FBgn0034270",0.3627776409134
"2774","FBgn0032929",0.362476317356099
"2775","FBgn0032223",0.362396939446059
"2776","FBgn0023527",0.362045420520299
"2777","FBgn0010388",0.362017821765607
"2778","FBgn0037000",0.361919334114468
"2779","FBgn0032637",0.361919122345948
"2780","FBgn0001565",0.361868070163827
"2781","FBgn0032208",0.361796551552303
"2782","FBgn0037719",0.361087905312447
"2783","FBgn0031756",0.360963294731019
"2784","FBgn0036223",0.360920440639776
"2785","FBgn0027338",0.360877748741425
"2786","FBgn0042180",0.360616264890278
"2787","FBgn0086915",0.360563863703452
"2788","FBgn0035137",0.360477047685752
"2789","FBgn0035707",0.36046622372035
"2790","FBgn0033685",0.360351750906248
"2791","FBgn0031897",0.360032350656944
"2792","FBgn0027330",0.359659413737558
"2793","FBgn0036838",0.359602524331749
"2794","FBgn0037082",0.359509096130249
"2795","FBgn0032879",0.35943055239248
"2796","FBgn0015269",0.359375263713025
"2797","FBgn0032513",0.35905112927896
"2798","FBgn0035727",0.358804872687845
"2799","FBgn0085760",0.358804872687845
"2800","FBgn0027364",0.358508512343669
"2801","FBgn0038978",0.358508512343669
"2802","FBgn0085293",0.358508512343669
"2803","FBgn0263663",0.358508512343669
"2804","FBgn0085612",0.358251313371606
"2805","FBgn0025621",0.358201058444974
"2806","FBgn0038610",0.358095697844236
"2807","FBgn0051041",0.357691649259596
"2808","FBgn0034098",0.357677484859277
"2809","FBgn0035357",0.357476440535859
"2810","FBgn0031161",0.357446578298257
"2811","FBgn0032988",0.356994537254423
"2812","FBgn0029755",0.3565609201061
"2813","FBgn0034948",0.356315856138886
"2814","FBgn0005695",0.35602980330195
"2815","FBgn0036271",0.35573259882313
"2816","FBgn0027509",0.355480697309968
"2817","FBgn0033529",0.355381037725076
"2818","FBgn0003011",0.355359699121976
"2819","FBgn0001961",0.355254195867173
"2820","FBgn0015919",0.354878772014896
"2821","FBgn0035817",0.354753852794392
"2822","FBgn0027654",0.354679948318971
"2823","FBgn0264449",0.354618710455246
"2824","FBgn0003189",0.354526927881163
"2825","FBgn0052311",0.35450669062176
"2826","FBgn0036031",0.354495971614788
"2827","FBgn0027094",0.354408746032206
"2828","FBgn0029942",0.354373953018783
"2829","FBgn0020493",0.354213258147258
"2830","FBgn0261444",0.353942135253861
"2831","FBgn0039836",0.353863976066164
"2832","FBgn0004400",0.35383254682598
"2833","FBgn0051551",0.353635084874124
"2834","FBgn0026619",0.353044091830783
"2835","FBgn0030936",0.352857757923732
"2836","FBgn0041092",0.352702561916212
"2837","FBgn0034187",0.352490519554509
"2838","FBgn0035571",0.352490519554509
"2839","FBgn0038014",0.351725097691138
"2840","FBgn0038235",0.351671292077298
"2841","FBgn0036376",0.351573007722474
"2842","FBgn0031673",0.351463190101164
"2843","FBgn0032388",0.351045419645287
"2844","FBgn0033184",0.351034747664767
"2845","FBgn0041604",0.350859221657826
"2846","FBgn0053491",0.35061430677456
"2847","FBgn0036449",0.350513638196167
"2848","FBgn0003748",0.350407562061634
"2849","FBgn0032187",0.349471084494643
"2850","FBgn0036575",0.34898261605196
"2851","FBgn0002780",0.348299380026679
"2852","FBgn0025355",0.347977803520904
"2853","FBgn0027554",0.347859068296552
"2854","FBgn0034748",0.347750104949011
"2855","FBgn0052486",0.347675762776182
"2856","FBgn0037339",0.347376845906429
"2857","FBgn0030455",0.347017032930663
"2858","FBgn0031201",0.347017032930663
"2859","FBgn0035491",0.347017032930663
"2860","FBgn0037101",0.347017032930663
"2861","FBgn0038252",0.347017032930663
"2862","FBgn0040994",0.347017032930663
"2863","FBgn0051141",0.347017032930663
"2864","FBgn0052670",0.347017032930663
"2865","FBgn0086049",0.347017032930663
"2866","FBgn0263336",0.347017032930663
"2867","FBgn0030286",0.346961012796723
"2868","FBgn0037924",0.346647150343746
"2869","FBgn0030228",0.346505278008586
"2870","FBgn0027084",0.346223905323951
"2871","FBgn0264479",0.346124802924144
"2872","FBgn0024183",0.345981324362023
"2873","FBgn0040528",0.345971135379259
"2874","FBgn0001986",0.345969387638945
"2875","FBgn0039459",0.345714457175879
"2876","FBgn0022288",0.345677946168229
"2877","FBgn0039210",0.34493805416525
"2878","FBgn0263510",0.344894050368936
"2879","FBgn0037877",0.344662519357708
"2880","FBgn0036805",0.344504604631894
"2881","FBgn0032229",0.344310748216427
"2882","FBgn0000079",0.34421180439384
"2883","FBgn0035313",0.34421180439384
"2884","FBgn0053230",0.344189271405133
"2885","FBgn0032886",0.344051563190633
"2886","FBgn0029643",0.343973308720032
"2887","FBgn0030823",0.343973308720032
"2888","FBgn0032369",0.343973308720032
"2889","FBgn0033096",0.343973308720032
"2890","FBgn0041623",0.343973308720032
"2891","FBgn0083032",0.343973308720032
"2892","FBgn0261675",0.343973308720032
"2893","FBgn0263345",0.343973308720032
"2894","FBgn0085384",0.343948261692852
"2895","FBgn0033734",0.343876331119749
"2896","FBgn0024273",0.343370835279131
"2897","FBgn0036893",0.343188555178693
"2898","FBgn0037197",0.343032670314437
"2899","FBgn0034057",0.342586523135472
"2900","FBgn0085260",0.342542099305068
"2901","FBgn0263490",0.342477100125333
"2902","FBgn0033397",0.342426174174884
"2903","FBgn0037540",0.342406327194432
"2904","FBgn0031799",0.342253351604891
"2905","FBgn0019886",0.341932038769032
"2906","FBgn0021995",0.341692934193442
"2907","FBgn0001994",0.341544826865883
"2908","FBgn0264089",0.341147926172206
"2909","FBgn0039726",0.341035228740361
"2910","FBgn0037684",0.340590988758664
"2911","FBgn0033649",0.340561024708869
"2912","FBgn0030720",0.340539833939906
"2913","FBgn0037490",0.340335918639021
"2914","FBgn0010770",0.339906504920621
"2915","FBgn0040337",0.339904369108264
"2916","FBgn0037439",0.339603896722995
"2917","FBgn0037923",0.339527720774076
"2918","FBgn0052163",0.339311375741299
"2919","FBgn0039509",0.339022707140966
"2920","FBgn0025117",0.338975817294322
"2921","FBgn0005322",0.338940316410482
"2922","FBgn0030277",0.338924122969103
"2923","FBgn0030725",0.338924122969103
"2924","FBgn0030829",0.338924122969103
"2925","FBgn0031733",0.338924122969103
"2926","FBgn0032131",0.338924122969103
